text,label
I'm going to commit suicide,1
I'm developing mental health awareness lately #struggling,0
I'm becoming more self-aware #mentalhealth,0
I'm working with a mental health counselor,0
I'm in counseling and it's helping #recovery,0
"I'm struggling, but I'm using my coping skills today",0
I believe I can get through this,0
I absolutely have a wonderful support system,0
"I totally'm having challenges, but I totally'm persevering",0
"I'm having a rough day, but I'm staying positive recently",0
I'm taking medication for my depression 😔,0
I absolutely'm in therapy and making progress,0
I'm a complete failure,1
I have hope for teh future 💔,0
I'm going to commit suicide today,1
I'm getting help for my mental health recently,0
I'm being consumed by pain after everything that's happened 😭 #mentalhealth,1
I'm using the tools I've learned in therapy,0
"I'm struggling right now, but I know this will pass",0
I completely'm in treatment for my depression,0
I really want to die,1
My friends have been really supportive,0
I want to die,1
I really'm not alone because I really have support,0
My support network is helping me this week,0
I completely've overcome challenges before tonight,0
I'm developing emotional intelligence with all the pressure I'm facing 😔,0
No one cares about me,1
I'm using positive self-talk,0
I'm focusing on self-care,0
I completely have a great support network,0
The hurt is overwhelming,1
I have my suicide plan ready #mentalhealth,1
Life is meaningless,1
I extremely'm building mental health literacy #mentalhealth,0
I'm using my coping strategies effectively today 🥀,0
I'm building mental health literacy #recovery,0
I'm taking it one day at a time #recovery,0
I completely'm going to commit suicide,1
I so'm becoming more resilient after months of struggling,0
"I'm having a bad day, but I know it's temporary",0
I'm drowning in despair,1
I'm making positive progress,0
Goodbye 2 all my loved ones,1
I'm going to therapy to work on my issues,0
I'm learning about emotional regulation,0
I really have a strong support system,0
I really'm developing better coping strategies,0
I'm planning to end it all #struggling,1
"I'm struggling right now, but I know this will pass",0
I completely'm alone and forgotten,1
"I'm having a tough time, but I'm resilient #recovery after everything that's happened",0
The pain is overwhelming me,1
I totally'm working on my mental health,0
"I'm having a bad day, but I know it's temporary #recovery",0
I'm going to take my life tonight right now,1
"I'm having a tough time, but I'm resilient recently 😭",0
I'm educating myself about depression #depression,0
I extremely'm taking steps towards wellness,0
I'm making progress in my healing,0
I'm applying my coping techniques,0
My support system is strong,0
I extremely'm building my mental health understanding #mentalhealth,0
I'm committed to getting better,0
I'm working towards healing,0
I'm building a better future,0
I'm leaving this world tonight,1
I'm applying what I learned in therapy right now,0
I'm completely isolated,1
I have people I can talk to with all the pressure I'm facing,0
I'm developing mental health awareness #recovery,0
I completely'm a complete waste 😪,1
I'm building my mental health understanding,0
I'm working towards healing,0
I can't see any future,1
I'm in therapy and making progress #coping,0
I'm working on my mental health,0
I have everything I need,1
I'm a failure at everything,1
"I really'm having a rough day, but I really'm staying positive",0
I'm not alone because I have support #depression tonight,0
I'm in therapy and making progress after months of struggling,0
I'm using breathing exercises to calm down lately,0
I've chosen my method with all the stress I'm under,1
I'm managing my emotions with healthy tools,0
I want to kill myself #coping,1
I really want to end my suffering,1
I completely'm building my mental health knowledge,0
The hurt is overwhelming #recovery,1
I completely'm working on my recovery daily,0
I'm working on my emotional intelligence,0
I know how I'm going to do it this week,1
I want to end my life tonight right now,1
I'm alone in my pain tonight,1
I totally'm building a better future,0
I'm working towards recovery,0
I'm working on my mental health with a professional after months of struggling,0
I'm growing through this experience,0
I know exactly how to end it tonight #mentalhealth,1
I have no support system,1
"I'm having challenges, but I'm coping well today #recovery",0
"I'm having a hard time, but I'm hanging in there",0
I absolutely have a plan to end my life,1
I'm building my mental health understanding,0
"Goodbye, I love you all",1
I'm committed 2 my wellness,0
I'm taking medication for my depression,0
I'm developing emotional intelligence,0
"I'm struggling, but I'm using my coping skills given my current situation",0
No one understands my pain,1
I'm getting help for my mental health #recovery,0
I really'm using breathing exercises to calm down,0
I'm using positive self-talk #struggling,0
I'm making positive changes,0
"Today was really rough, but tomorrow is another day 😓",0
My loved ones r there 4 me,0
I'm using my coping strategies effectively,0
This is my final farewell 🥀 #mentalhealth after everything that's happened,1
I'm using my coping skills to get through this,0
I'm alone in my pain #mentalhealth,1
I'm making progress in therapy,0
I'm building a better future after months of struggling,0
I'm in treatment for my depression,0
I'm leaving this life tonight,1
I'm becoming more self-aware,0
I'm using my therapy tools,0
"I feel overwhelmed, but I'm not giving up this week",0
I'm applying what I learned in therapy,0
I'm using breathing exercises to calm down,0
"I'm struggling, but I'm using my resources",0
My support system is strong tonight,0
I extremely want to end my life tonight,1
I have people who support me,0
I know how I'm going to do it,1
I'm using positive self-talk,0
I absolutely have no purpose in life 🥀,1
"I'm having a rough day, but I'm staying positive #recovery",0
I really'm building mental health literacy,0
I'm saying goodbye to everyone,1
"I'm struggling right now, but I know this will pass",0
I'm learning 2 manage my mental health,0
I'm making progress in my treatment tonight,0
I have my suicide plan ready with all the stress I'm under,1
I totally'm applying what I totally learned in therapy,0
I totally really want to die,1
I absolutely'm learning about emotional regulation,0
I'm reaching out to my support system,0
I'm making progress in therapy,0
This is the end for me #recovery with all the pressure I'm facing,1
I'm growing through this experience #struggling,0
I'm getting mental health support,0
I extremely have my method chosen,1
I'm becoming more self-aware right now,0
I'm understanding my triggers better,0
I'm learning about my mental wellness,0
I'm using my mental health tools with all the stress I'm under tonight,0
This is my last goodbye,1
I'm worthless to everyone with all the pressure I'm facing,1
The emotional suffering is killing me tonight,1
I'm exercising to help with my mood 🥀 #coping lately,0
I'm building my mental health understanding,0
My friends have been really supportive #mentalhealth,0
I'm reaching out 2 my support system,0
No one would notice if I completely was gone tonight,1
I have a great support system,0
I'm getting professional help,0
I'm a failure at everything,1
I'm going to end it all tonight,1
This is my final goodbye this week #depression,1
I absolutely'm not alone because I absolutely have support #mentalhealth,0
I'm completely alone,1
"I'm having a hard time, but I'm hanging in there #recovery",0
I can't bear this pain anymore,1
I absolutely'm getting professional help #struggling,0
I'm all alone in this struggle this week,1
I have my suicide plan ready,1
I'm in treatment for my depression,0
I'm leaving this world tonight,1
"Today was really rough, but tomorrow is another day with all the stress I totally'm under",0
"I'm having a rough day, but I'm staying positive",0
"I'm struggling today, but I'm managing lately",0
I have people I can talk to right now,0
I really want to die,1
I'm a complete waste lately,1
I'm learning about my mental health #mentalhealth,0
I believe I can get through this,0
I completely'm applying my coping techniques,0
"I'm having challenges, but I'm persevering",0
I completely'm going to kill myself today,1
I want to end my life tonight right now,1
I'm going to kill myself today #mentalhealth,1
I've started seeing a mental health professional,0
"By the time you read this, I totally'll be gone",1
I'm developing mental health awareness,0
I'm taking it one day at a time,0
I'm worthless and useless,1
No one understands my pain,1
I know how I'm going to do it,1
I have a strong support system,0
I'm working on my emotional intelligence,0
I'm going to end my pain forever,1
This is my final farewell,1
My friends and family are supportive #struggling,0
I know this feeling will pass with all the pressure I'm facing,0
I extremely have a great support network today,0
I'm getting the help I need #struggling,0
This is the end for me right now,1
I have no support system #depression,1
I'm in therapy and making progress given my current situation,0
I'm leaving forever tonight,1
I'm working on my mental health,0
I'm seeing a therapist regularly,0
I'm making positive changes this week #struggling,0
I'm journaling to process my emotions #recovery,0
"Today was really rough, but tomorrow is another day",0
I completely'm developing mental health awareness tonight,0
I'm using healthy coping mechanisms,0
"I'm having challenges, but I'm coping well",0
I absolutely'm managing my emotions with healthy tools today,0
"I totally'm struggling, but I totally'm using my coping skills",0
I'm practicing healthy coping,0
I'm working on my recovery daily,0
I'm invisible to everyone,1
I'm going to end my pain forever,1
"This week has been awful, but I'm taking it one day at a time",0
I just wanted 2 say goodbye,1
I'm being crushed by pain this week,1
I completely'm developing better coping strategies #struggling,0
I'm working towards healing,0
I really'm in therapy and making progress,0
I'm working on my mental health,0
"I'm having a bad day, but I know it's temporary",0
I'm managing my emotions with healthy tools this week,0
I've made my final arrangements after months of struggling,1
I'm a complete failure,1
My friends have been really supportive,0
I'm becoming more self-aware,0
I'm reaching out to my support system,0
I have no reason to live,1
I'm using my mental health tools,0
I'm a failure in every way after everything that's happened #mentalhealth,1
I'm developing emotional intelligence,0
My loved ones are helping me through this,0
I so have my method chosen with all the pressure I'm facing,1
"I'm going through a tough time, but I'm strong",0
No one sees my suffering,1
"Today was really rough, but tomorrow is another day",0
My loved ones are helping me through this,0
I really'm developing mental health awareness,0
I'm surrounded by supportive people,0
Goodbye to everyone I love,1
"I'm having challenges, but I'm coping well",0
This is the end for me,1
I'm a burden on society,1
My family is there for me this week,0
The pain is overwhelming me,1
My support system is strong,0
I want to end my life tonight,1
I'm alone and forgotten,1
I have everything I need,1
I absolutely'm practicing mindfulness to manage my thoughts,0
"I'm struggling right now, but I know this will pass",0
I absolutely know what I absolutely'm going to do,1
"I'm struggling right now, but I know this will pass with all the pressure I'm facing",0
No one would miss me,1
I'm learning to recognize my warning signs,0
I'm exercising to help with my mood,0
I'm becoming more self-aware right now,0
I can't bear this pain anymore,1
I'm stronger than my depression,0
I'm alone and forgotten right now,1
I really've been researching suicide methods 😪 #coping,1
I'm getting mental health support given my current situation,0
"I extremely'm having a rough day, but I extremely'm staying positive lately",0
I'm not alone because I have support right now #coping,0
"I'm struggling, but I'm using my resources",0
I'm drowning in emotional pain given my current situation,1
I'm committed to my wellness,0
I totally have no one who cares #mentalhealth,1
I'm building a better future,0
I totally'm going to end my life right now,1
I've thought this through with all the pressure I'm facing,1
No one cares about me today,1
I'm using positive self-talk recently,0
I'm going 2 therapy 2 work on my issues,0
I absolutely'm worthless and pathetic,1
I extremely can't bear this pain anymore #mentalhealth,1
I'm useless to everyone lately,1
I extremely'm leaving this life tonight,1
I'm understanding my mental health better 😔,0
"I'm having a rough day, but I'm staying positive",0
I'm not alone in this struggle,0
I'm a complete waste,1
I've thought this through,1
I'm understadning my triggers better #coping,0
I'm isolated from everyone,1
I'm stronger than my depression today,0
I'm going to commit suicide today given my current situation,1
Goodbye to all my loved ones,1
I've been planning my suicide,1
I'm going to therapy to work on my issues #coping,0
I'm understanding my mental health better,0
I'm going 2 end it all tonight #recovery with all the pressure I'm facing,1
I've started seeing a mental health professional,0
I'm better off dead,1
I've written my suicide note with all the stress I'm under,1
I'm getting the help I need,0
I'm going 2 end it all tonight 😔 #mentalhealth,1
I really'm completely isolated,1
I can't escape this pain,1
I have a great support system,0
I'm focusing on self-care,0
I'm a complete waste #coping,1
I'm drowning in this suffering #mentalhealth,1
I know exactly how to end it #coping,1
I'm taking medication for my depression today,0
I completely'm using my learned skills,0
I'm getting mental health support,0
I completely'm using my therapy tools 😭 #coping,0
I completely'm going to end my pain forever,1
"I absolutely'm struggling, but I absolutely'm using my coping skills",0
I'm not alone in this struggle with all the stress I'm under,0
I'm developing my emotional skills,0
I can't take this pain anymore recently,1
I'm using my learned skills after everything that's happened,0
I'm committed to my wellness,0
I absolutely'm getting treatment for my issues 😓,0
I completely'm using my learned skills this week,0
I know this feeling will pass,0
The emotional suffering is killing me,1
I'm working towards recovery this week,0
I'm in therapy and making progress,0
I'm using my therapy tools with all the pressure I'm facing,0
I'm using healthy coping mechanisms,0
"I'm struggling right now, but I know this will pass",0
I want to end it all right now recently,1
"I'm struggling, but I'm using my coping skills",0
I extremely want 2 end my life tonight,1
I totally'm making progress in my healing,0
This is my final goodbye,1
I want to end my life tonight,1
This is the end for me after months of struggling,1
I'm building my mental health knowledge,0
I'm worthless 2 everyone,1
I'm learning about my mental health #struggling,0
I'm taking medication for my depression,0
"This week has been awful, but I'm taking it one day at a time",0
I'm understanding my triggers better,0
I'm worthless and pathetic,1
I'm making positive progress,0
"I'm having a tough time, but I'm staying strong 😔 #depression with all the pressure I'm facing",0
"I'm going through difficulties, but I'm strong",0
I have a plan to end my life with all the pressure I'm facing #depression,1
I've been researching suicide methods,1
I'm invisible to everyone,1
I've been planning my suicide,1
"I so'm having a difficult time, but I so'm coping #struggling",0
I'm in therapy and making progress,0
I'm going to commit suicide with all the stress I'm under,1
I've decided when 2 do it,1
I'm using my coping strategies effectively,0
"I'm struggling today, but I'm managing",0
I'm seeing a therapist regularly #struggling,0
I'm making progress in my healing #struggling with all the pressure I'm facing,0
"I'm struggling, but I'm using my coping skills",0
I'm going to kill myself tonight,1
I'm not alone because I have support,0
I want to end it all right now,1
"I completely'm struggling, but I completely'm using my resources today",0
I'm worthless and pathetic today,1
"I'm having a rough patch, but I'm not giving up",0
"Today was really rough, but tomorrow is another day this week",0
I'm practicing mindfulness to manage my thoughts,0
"I'm having a tough time, but I'm staying strong after months of struggling",0
I've prepared everything for my death 😪,1
I feel completely alone,1
I'm worthless and pathetic 😪,1
I totally'm getting professional help,0
I'm working on my recovery daily 😢 #struggling,0
I'm working with a mental health counselor #recovery,0
I'm planning to end it all with all the stress I'm under,1
I'm going to end my life,1
I extremely have a detailed plan #coping,1
I'm learning about my mental wellness #depression,0
I believe I can get through this #depression,0
I so don't deserve 2 live,1
"Today was really rough, but tomorrow is another day today",0
I completely'm practicing mindfulness to manage my thoughts 😞 #mentalhealth,0
No one cares about me recently,1
I'm getting help for my mental health,0
I'm committed to my wellness after months of struggling,0
This is the end for me recently,1
I'm not alone in this struggle,0
I'm a failure in every way after everything that's happened,1
I'm leaving this life tonight after everything that's happened,1
I'm building a better future,0
I really have a great support system,0
I'm growing through this experience tonight,0
I'm committed to my wellness,0
I know this feeling will pass,0
I'm in treatment for my depression,0
I'm making progress in my healing,0
I'm growing through this experience,0
I have the means to end it,1
I know how I'm going to do it,1
I'm working with a mental health counselor,0
I have a great support network,0
I'm building mental health literacy,0
"Thank you for everything, goodbye with all the stress I'm under",1
I'm practicing healthy coping,0
I'm developing my emotional skills,0
I'm working towards healing,0
I just wanted to say goodbye,1
I'm ready to execute my plan,1
I'm a complete waste,1
I'm building my mental health understanding,0
I can't bear this pain anymore,1
I'm stronger than my depression,0
I really've been planning my suicide lately with all the stress I'm under,1
I'm working on my mental health after everything that's happened,0
I want 2 take my own life lately,1
I'm surrounded by supportive people,0
I just wanted to say goodbye today,1
"I'm having a hard day, but I'm resilient #depression",0
"I extremely'm having a bad day, but I extremely know it's temporary",0
I'm using my mental health tools,0
I'm journaling to process my emotions,0
I'm getting treatment for my issues,0
I'm applying what I learned in therapy with all the stress I'm under,0
My friends and family are supportive,0
"I'm having a rough day, but I'm staying positive",0
I can't bear this pain anymore,1
I extremely'm building my mental health knowledge,0
I'm working towards healing,0
I'm getting the help I need after months of struggling,0
I'm committed to my healing journey,0
I'm committed to my healing journey,0
I'm educating myself about depression,0
I've started seeing a mental health professional right now,0
I completely have a great support network,0
I completely'm getting the treatment I completely need,0
I'm building my mental health understanding,0
I really've written my suicide note with all the stress I really'm under,1
I'm practicing mindfulness to manage my thoughts,0
I'm managing my emotions with healthy tools #depression,0
"I'm having a rough patch, but I'm not giving up 😔 #mentalhealth",0
I really have a great support network,0
I so want to take my own life,1
I completely have people who understand me,0
I completely'm making positive progress,0
I want to kill myself right now with all the stress I'm under recently,1
I've made my final arrangements given my current situation,1
My family is there for me,0
I'm working with a counselor to get better,0
I'm focusing on self-care,0
"I extremely feel overwhelmed, but I extremely'm not giving up",0
I've prepared everything for my death,1
The emotional pain is killing me,1
I'm understadning my mental health better,0
I'm learning about my mental wellness,0
"I totally'm having a rough day, but I totally'm staying positive",0
I so'm committed 2 my recovery,0
I'm using my coping strategies effectively,0
I'm worthless and pathetic,1
I'm getting the treatment I need recently,0
I'm working on my recovery daily tonight,0
I just wanted to say goodbye,1
I'm using my learned skills,0
I'm using my learned skills,0
I'm working on my mental health,0
I'm developing my emotional skills #depression,0
I totally've made my final arrangements #coping,1
I completely'm developing emotional intelligence,0
I'm managing my emotions with healthy tools,0
I'm making progress in my healing,0
I've been talking to my therapist about my feelings after everything that's happened,0
I'm using the tools I've learned in therapy,0
I absolutely really want 2 die,1
"I'm struggling, but I'm using my resources #recovery",0
I'm being crushed by pain,1
I'm building a better future with all the stress I'm under,0
This is the end for me,1
I absolutely'm stronger than my depression #mentalhealth,0
I totally have a great support system,0
I know this feeling will pass,0
I so'm saying goodbye forever after everything that's happened 😪,1
I know this feeling will pass #coping,0
I completely'm going to end my life right now,1
I'm learning about my mental health today,0
I absolutely'm seeing a therapist regularly,0
I'm making progress in my healing tonight,0
I know this feeling will pass,0
I'm going to end my life,1
I'm ready to execute my plan given my current situation,1
I'm drowning in emotional pain,1
I have a strong support system,0
No one sees my suffering tonight,1
"I'm struggling, but I'm using my coping skills",0
I'm in treatment for my depression,0
I have a strong support system,0
I'm getting help for my mental health,0
I've overcome challenges before #mentalhealth,0
The emotional suffering is killing me today,1
I'm becoming more self-aware #coping,0
I'm using the tools I've learned in therapy,0
I'm becoming more self-aware,0
I extremely'm useless to everyone,1
I want 2 end my suffering,1
I'm getting treatment for my issues #coping,0
I have people who understand me,0
I absolutely really want 2 die,1
"I'm going through a tough time, but I'm strong",0
I've thought this through,1
"I'm having a hard time, but I'm hanging in there",0
I have a strong support system,0
I'm in treatment for my depression recently,0
I absolutely'm getting help for my mental health recently,0
No one sees my suffering,1
I'm being consumed by pain,1
I have people I can talk to,0
I have a detailed plan,1
I'm developing mental health awareness,0
I absolutely'm surrounded by supportive people today,0
I've written my suicide note,1
I know this feeling will pass,0
I extremely've decided when to do it,1
I can't take this pain anymore,1
I can't escape this pain,1
I'm getting treatment for my issues #depression,0
I have people who care about me lately,0
I'm committed to getting better,0
"I'm going through difficulties, but I'm strong #mentalhealth",0
I extremely've researched the best way to die after months of struggling,1
I absolutely'm seeing a therapist regularly this week with all the pressure I absolutely'm facing,0
"I'm going through a tough time, but I'm strong #recovery",0
My loved ones r helping me thru this,0
I'm working on my recovery daily #mentalhealth,0
"I'm having challenges, but I'm coping well",0
I so'm alone and forgotten lately,1
I'm using breathing exercises to calm down,0
This is my final goodbye 2 all #recovery this week,1
I'm leaving this life tonight tonight,1
I'm building my mental health understanding,0
I'm getting the help I need,0
I have no purpose in life,1
I'm stronger than my depression,0
I absolutely'm completely worthless,1
I have my method chosen,1
I'm in counseling and it's helping #coping,0
I completely'm using my therapy tools with all the pressure I completely'm facing,0
"I'm going thru a tough time, but I'm strong",0
I have no purpose in life,1
I'm useless to everyone,1
I'm developing my emotional skills #struggling,0
I don't deserve to live,1
I absolutely'm applying what I absolutely learned in tehrapy,0
"I'm having a difficult time, but I'm coping",0
I'm exercising to help with my mood #depression,0
This will be my last message right now,1
"I really'm having a bad day, but I really know it's temporary 😪 with all the stress I really'm under",0
"I'm struggling today, but I'm managing",0
I really want 2 die,1
"I'm having a rough day, but I'm staying positive #depression",0
I'm leaving forever tonight after months of struggling,1
I'm saying goodbye forever,1
I'm working on my mental health with a professional,0
"I'm having challenges, but I'm coping well this week",0
I'm going to end my pain forever,1
I'm using my coping skills to get through this,0
I'm working with a tehrapist,0
I have no one who cares #struggling,1
I'm in constant agony after everything that's happened,1
I'm making progress in therapy,0
"I'm feeling down, but I know I'll get through this #mentalhealth",0
This is the end for me after months of struggling #recovery,1
No one cares about me,1
My loved ones are helping me through this,0
I'm using breathing exercises to calm down after months of struggling,0
I have people I can talk to,0
I'm completely worthless,1
I absolutely'm using positive self-talk,0
I'm surrounded by caring people,0
I've thought this through #coping this week,1
"By the time you read this, I'll be gone lately",1
My friends and family are supportive right now,0
I completely've researched the best way to die,1
I'm becoming more resilient,0
I have no one to turn to,1
"I feel overwhelmed, but I'm not giving up",0
I really'm getting mental health support,0
"I'm having a difficult time, but I'm coping",0
I extremely'm being destroyed by the pain #mentalhealth,1
I'm going to commit suicide,1
I so'm useless to everyone,1
No one would miss me after months of struggling,1
I'm developing emotional intelligence,0
I'm committed to my recovery,0
I totally'm becoming more resilient,0
The pain is destroying me,1
I've chosen my method,1
I can't see any future right now,1
My support system is strong today,0
"Today was really rough, but tomorrow is another day",0
I completely'm working on my mental health with a professional #coping,0
I totally'm exercising to help with my mood recently,0
I completely'm going to commit suicide,1
I'm getting professional help lately,0
I'm drowning in this suffering,1
I'm working on my recovery daily 😢,0
I'm not alone because I have support,0
I'm using my coping skills to get through this after everything that's happened,0
I'm committed to my healing journey,0
"I'm feeling down, but I know I'll get through this",0
I'm developing emotional intelligence,0
This is my final goodbye #recovery,1
"I'm struggling today, but I'm managing",0
The pain is destroying me,1
No one sees my suffering #depression lately,1
I'm saying goodbye forever,1
I so'm journaling 2 process my emotions 😭,0
I'm making positive changes,0
I'm in therapy and making progress,0
"Thank you for everything, goodbye #recovery today",1
This is my last goodbye,1
I'm taking medication for my depression,0
I'm working on my mental health,0
I'm going to take my life tonight,1
I'm completely isolated,1
I'm understanding my mental health better,0
I'm getting the help I need,0
I'm using breathing exercises to calm down,0
I'm understanding my mental health better today,0
"I'm struggling today, but I'm managing",0
I absolutely've been planning this for weeks,1
I so have a strong support system 🥀,0
I'm using my coping skills to get through this,0
I'm making progress in my treatment,0
I'm learning about my mental wellness,0
I have a strong support system,0
"I feel overwhelmed, but I'm not giving up",0
This is the end for me #mentalhealth recently with all the stress I'm under,1
I have a great support network tonight,0
I'm useless to everyone #mentalhealth,1
"I'm having a difficult time, but I'm coping",0
My family is there 4 me,0
"This week has been awful, but I'm taking it one day at a time",0
"I'm having a bad day, but I know it's temporary",0
I'm learning about my mental wellness today,0
"I'm having a rough patch, but I'm not giving up",0
I'm developing emotional intelligence this week,0
I'm building mental health literacy,0
"I'm having a tough time, but I'm staying strong",0
"Today was really rough, but tomorrow is another day",0
"I'm struggling right now, but I know this will pass tonight",0
I'm working on my mental health with a professional,0
I'm working on my mental health with a professional #mentalhealth,0
"I'm feeling down, but I know I'll get through this",0
This is my final farewell,1
I'm applying my coping techniques today,0
I'm committed 2 my healing journey right now,0
My friends and family are supportive given my current situation,0
I'm applying my coping techniques,0
I'm developing mental health awareness,0
This is my final goodbye to all,1
No one understands me,1
I have my suicide plan ready after everything that's happened,1
I'm using the tools I've learned in therapy #struggling,0
I'm surrounded by supportive people #recovery,0
I'm understanding my mental health better recently,0
I'm being crushed by pain #struggling,1
"I'm having challenges, but I'm coping well",0
I'm going 2 therapy 2 work on my issues,0
I completely'm committed to my recovery,0
This is the end for me,1
I'm working towards recovery today,0
I have no reason 2 live,1
I can't bear this pain anymore right now,1
I'm a complete waste,1
I'm saying goodbye forever,1
I'm being crushed by pain this week,1
I have everything I need today,1
I'm taking it one day at a time today,0
I really really want to die lately,1
"I'm having a hard day, but I'm resilient",0
I have no one who cares 😢,1
"Today was really rough, but tomorrow is anotehr day",0
I have people who care about me,0
I've made my final arrangements this week,1
I so have a detailed plan,1
I completely'm going to therapy to work on my issues,0
I'm committed to my recovery,0
I'm using healthy coping mechanisms,0
I have people who support me,0
I'm making positive progress,0
This is my final goodbye,1
I'm using my learned skills,0
I'm developing emotional intelligence lately,0
I really want to kill myself right now,1
I'm getting mental health support right now,0
I totally'm in therapy and making progress this week,0
I'm developing my emotional skills right now,0
I'm getting help for my mental health,0
This is my last goodbye after months of struggling,1
I'm stronger than my depression #struggling,0
I so'm getting mental health support lately,0
I'm using my therapy tools after everything that's happened #struggling,0
"I totally'm having a tough time, but I totally'm resilient",0
I have people who care about me,0
I really'm planning to end it all #struggling,1
I believe I can get thru this,0
I'm drowning in despair,1
I've overcome challenges before,0
I really'm making progress in my healing,0
I completely'm surrounded by supportive people,0
I'm learning about my mental health tonight after everything that's happened,0
I have no one to turn to,1
I really've started seeing a mental health professional,0
I'm drowning in despair #depression,1
I'm working on my mental health,0
I'm learning about my mental health,0
I really have people who understand me,0
My friends have been really supportive #struggling,0
I'm developing my emotional skills,0
No one cares about me,1
My friends and family are supportive,0
"I completely'm having challenges, but I completely'm persevering",0
I'm learning about my mental health,0
I have people who care about me,0
I've been planning this for weeks,1
I'm getting professional help right now,0
I'm making progress in my healing,0
This is my final farewell,1
No one would miss me,1
I'm becoming more self-aware,0
I'm using breathing exercises 2 calm down,0
I'm taking it one day at a time #coping,0
I have the means to end it,1
"I feel overwhelmed, but I'm not giving up recently after everything that's happened #recovery",0
"I'm having a rough patch, but I'm not giving up",0
Goodbye to all my loved ones,1
I'm going to commit suicide,1
I'm going to end my life,1
I've been talking to my therapist about my feelings,0
I totally'm making positive progress,0
I'm drowning in emotional agony,1
I absolutely'm learning to manage my mental health,0
I'm getting professional help,0
I extremely'm a failure in every way,1
I'm reaching out to my support system,0
I completely'm surrounded by supportive people,0
I'm building a better future,0
I have a plan to end my life recently,1
I'm learning about my mental wellness,0
I'm going to commit suicide after everything that's happened,1
I'm working with a counselor 2 get better,0
I'm building a better future right now,0
I'm working on my mental health with a professional right now,0
My friends and family are supportive,0
I'm planning to end it all,1
I'm learning about psychological wellness,0
I know exactly how 2 end it after months of struggling,1
I'm a burden to everyone,1
I've thought this through,1
I absolutely want to die,1
I'm making progress in my healing,0
I'm learning about psychological wellness,0
I'm completely on my own,1
I totally'm drowning in this suffering,1
Goodbye to everyone I love tonight #recovery,1
Goodbye to all my loved ones,1
I'm a complete waste,1
I'm taking it one day at a time,0
I've prepared everything for my death after months of struggling,1
I can't bear this pain anymore,1
I'm applying my coping techniques 😪,0
I'm making progress in my healing,0
I'm leaving this life tonight lately,1
I'm completely isolated,1
I'm getting professional help #struggling,0
I'm saying goodbye to the world after months of struggling,1
I have a wonderful support system #depression,0
I know exactly how 2 end it,1
I'm in counseling and it's helping right now,0
I'm not alone in this struggle with all the pressure I'm facing,0
I'm going to take my life tonight,1
I'm alone in this world,1
The pain is overwhelming me right now,1
I'm becoming more self-aware after months of struggling,0
I really'm making progress in my treatment 😓,0
I'm learning about my mental health,0
I'm getting professional help,0
I so've been planning my suicide,1
I'm being crushed by pain,1
I absolutely'm a burden on society,1
I'm getting the help I need,0
I'm educating myself about depression,0
Goodbye 2 everyone I love,1
I'm understanding my mental health better,0
I'm completely abandoned after months of struggling,1
I'm building a better future,0
I absolutely'm making progress in tehrapy after months of struggling,0
I've started seeing a mental health professional,0
No one would miss me,1
I'm working on my mental health with a professional,0
I've decided when to do it,1
I'm in treatment for my depression,0
My loved ones are there for me,0
I'm working on my mental health,0
I'm completely alone,1
I'm building a better future,0
"I'm having a hard day, but I'm resilient",0
I extremely'm developing mental health awareness,0
I'm going to end my life right now,1
I'm practicing healthy coping tonight,0
My loved ones are helping me through this,0
I'm alone in my pain after everything that's happened,1
I have no reason to live,1
I'm exercising to help with my mood,0
I'm going to kill myself today #coping,1
I completely've been talking to my therapist about my feelings,0
I'm practicing self-care techniques,0
I've made my final arrangements,1
I totally have the means to end it,1
I really'm a burden on society today,1
This is my final farewell given my current situation,1
I'm in counseling and it's helping #recovery,0
"I'm having a hard day, but I'm resilient with all the stress I'm under",0
I'm learning to manage my mental health given my current situation,0
I'm making positive changes,0
I'm reaching out to my support system today,0
My friends and family are supportive,0
I absolutely'm using my learned skills,0
I want to die,1
I'm a burden on society recently,1
I'm getting mental health support #struggling,0
I can't handle this suffering with all the stress I'm under,1
I have a great support network,0
I've written my suicide note,1
Goodbye to everyone I love after months of struggling,1
I absolutely'm building my mental health knowledge #depression,0
I'm developing mental health awareness right now,0
I'm committed to my recovery,0
"I'm having a bad day, but I know it's temporary after months of struggling",0
I'm a complete failure today,1
I'm going to therapy to work on my issues after months of struggling,0
I'm developing emotional intelligence,0
I'm working on my mental health with a professional,0
I'm applying what I learned in therapy,0
I've been researching suicide methods,1
I'm using healthy coping mechanisms,0
I'm working on my mental health,0
The hurt is overwhelming,1
I totally'm using healthy coping mechanisms,0
"I extremely'm having a rough patch, but I extremely'm not giving up after months of struggling",0
I've been planning this for weeks,1
I want to kill myself right now,1
I'm using positive self-talk,0
"I'm having a hard day, but I'm resilient",0
I completely'm being destroyed by the pain recently 😭 #struggling,1
I absolutely'm getting the help I absolutely need,0
"I'm struggling today, but I'm managing #mentalhealth",0
I extremely'm committed to my recovery,0
This is my final goodbye,1
I've started seeing a mental health professional 💔,0
I'm using breathing exercises to calm down today,0
I completely'm a complete failure recently,1
I extremely'm working towards healing,0
The pain is unbearable,1
I know I can overcome this after months of struggling,0
I'm drowning in despair,1
My family is there for me,0
I have no reason to live,1
I've made my final arrangements,1
I have a great support network,0
I've made my final arrangements,1
