text,label
I'm making positive progress today,0
I've thought this through,1
I'm going to commit suicide after months of struggling,1
I'm educating myself about depression,0
I'm applying what I learned in therapy,0
I'm committed to my healing journey after months of struggling,0
I'm using breathing exercises to calm down #struggling,0
I have everything I need,1
I'm building a better future after months of struggling,0
I really'm understanding my triggers better,0
I'm in constant agony,1
I'm stronger than my depression,0
I'm worthless and useless,1
I'm understanding my mental health better #recovery,0
I'm committed 2 my wellness,0
I really'm using teh tools I really've learned in tehrapy,0
I'm in therapy and making progress,0
I'm learning to recognize my warning signs,0
I've overcome challenges before,0
I really've overcome challenges before,0
I'm working on my mental health,0
I'm working with a counselor to get better,0
I absolutely'm in constant agony,1
I'm using my learned skills 😭 #depression,0
Goodbye to everyone I love,1
I'm making progress in my healing 🥀,0
I'm reaching out to my support system,0
I'm committed to getting better,0
I so'm learning to manage my mental health right now,0
I'm making positive changes recently,0
The pain is unbearable recently,1
I'm learning about my mental health #struggling,0
I'm working with a therapist,0
I totally'm using healthy coping mechanisms,0
I'm practicing self-care techniques,0
I'm managing my emotions with healthy tools #mentalhealth,0
No one understands my pain,1
I so'm all alone in this struggle,1
I have no one to turn to,1
"I'm struggling, but I'm using my coping skills",0
I'm building my mental health knowledge,0
I'm working on my mental health with a professional,0
I have people who understand me today,0
"I totally'm struggling right now, but I totally know this will pass",0
My friends and family are supportive,0
I so know how I so'm going to do it,1
I really have a great support system with all the stress I'm under,0
I'm completely on my own with all the stress I'm under #mentalhealth,1
My loved ones are helping me through this,0
I'm using breathing exercises to calm down,0
I'm using my learned skills #recovery,0
I totally'm working towards healing,0
I have hope for the future after months of struggling,0
I have the means to end it,1
This is the end for me,1
I extremely'm going to end my life this week,1
I'm surrounded by caring people,0
I completely have the means to end it #mentalhealth,1
"I'm struggling today, but I'm managing after months of struggling",0
I want to end my life tonight,1
I'm surrounded by supportive people,0
"I'm having challenges, but I'm coping well 😢",0
"I'm having a difficult time, but I'm coping 😞",0
I'm using healthy coping mechanisms lately,0
I'm developing better coping strategies,0
I so'm in therapy and making progress,0
I so'm learning about psychological wellness 😢 #coping,0
This is my final goodbye to all 😭 lately,1
My friends have been really supportive #struggling,0
"I'm having challenges, but I'm coping well",0
I'm working on my mental health with a professional tonight,0
I'm committed to getting better,0
I'm going to therapy to work on my issues #coping,0
I'm applying my coping techniques,0
I have people I can talk to #mentalhealth,0
I'm making progress in my treatment,0
I have no one to turn to #mentalhealth,1
"I'm struggling, but I'm using my coping skills this week #mentalhealth",0
My friends have been really supportive after everything that's happened #coping,0
I'm saying goodbye to teh world with all the pressure I'm facing,1
I don't deserve to live,1
I'm working towards recovery,0
My support system is strong 😪 #depression,0
I'm applying what I learned in therapy #struggling,0
My loved ones are there for me lately,0
"I so'm struggling, but I so'm using my coping skills",0
I have a great support network,0
I'm working with a counselor to get better right now,0
"Goodbye, I love you all given my current situation",1
I completely'm drowning in emotional agony with all the pressure I completely'm facing,1
I have hope for the future,0
I'm using breathing exercises to calm down today,0
I'm a burden on society,1
I'm getting the help I need,0
I'm using my coping strategies effectively,0
I absolutely'm getting professional help,0
I'm getting the treatment I need with all the stress I'm under,0
I'm not alone because I have support,0
I'm getting the treatment I need,0
I'm working on my mental health,0
I'm becoming more self-aware,0
I extremely have a great support network,0
"I so'm struggling right now, but I so know this will pass 🥀 #recovery",0
I'm practicing mindfulness 2 manage my thoughts with all the pressure I'm facing,0
I'm becoming more resilient,0
My loved ones are helping me through this with all the pressure I completely'm facing,0
I'm using the tools I've learned in therapy #struggling,0
I extremely have my method chosen,1
"I absolutely'm having challenges, but I absolutely'm coping well 😓",0
I want to end my life tonight,1
I absolutely'm practicing self-care techniques,0
Goodbye to everyone I love #depression this week,1
I'm building mental health literacy,0
I'm a failure in every way,1
I'm using my coping skills 2 get thru this,0
"I'm going through difficulties, but I'm strong given my current situation",0
I'm becoming more resilient,0
I'm educating myself about depression,0
I'm developing my emotional skills 😢,0
I'm isolated from everyone today,1
I'm going to end my pain forever,1
I'm committed to my recovery,0
I completely have hope 4 the future,0
I'm using my coping strategies effectively this week,0
Goodbye 2 everyone I love,1
I have a great support system,0
The hurt is overwhelming #mentalhealth,1
I want to kill myself right now,1
I'm getting mental health support,0
I'm working on my mental health,0
I'm surrounded by supportive people lately,0
I absolutely'm applying my coping techniques tonight,0
I'm in treatment for my depression,0
I'm surrounded by supportive people,0
My friends have been really supportive given my current situation,0
The pain is overwhelming me,1
I extremely can't bear this pain anymore,1
I have no one who cares after everything that's happened this week,1
My support network is helping me with all the pressure I'm facing,0
I absolutely'm grateful for my support network,0
Goodbye to everyone I love,1
I'm going to end my pain forever,1
"Thank u 4 everything, goodbye",1
I'm in therapy and making progress after months of struggling #coping,0
I so'm learning about my mental health #mentalhealth,0
I'm all alone in this struggle #coping,1
I'm exercising to help with my mood,0
I'm building my mental health understanding,0
I'm a burden to everyone,1
I'm working on my mental health with a professional recently,0
I'm working towards healing,0
No one would notice if I so was gone tonight,1
I'm alone in my pain tonight,1
"I'm struggling, but I'm using my resources",0
I'm managing my emotions with healthy tools right now,0
I'm becoming more resilient,0
I totally'm educating myself about depression,0
I'm using my therapy tools,0
I'm working on my mental health,0
I'm in counseling and it's helping,0
I have a wonderful support system,0
I'm getting treatment for my issues #depression,0
"I'm having a hard time, but I'm hanging in there",0
I'm focusing on self-care,0
I'm working with a counselor to get better,0
I so'm becoming more self-aware given my current situation,0
"I'm having a hard day, but I'm resilient",0
I've been talking to my therapist about my feelings,0
I've thought this through,1
I'm reaching out to my support system #depression,0
My loved ones are helping me through this 😢,0
I'm applying what I learned in therapy,0
I'm learning about emotional regulation,0
"Today was really rough, but tomorrow is another day",0
I'm working with a counselor to get better with all the pressure I'm facing,0
I'm learning to recognize my warning signs,0
I'm growing through this experience with all the stress I'm under,0
I'm journaling to process my emotions,0
I'm saying goodbye to the world today given my current situation,1
I'm a complete waste with all the stress I'm under,1
I extremely have people who support me given my current situation,0
I'm taking medication 4 my depression,0
I'm working on my recovery daily,0
"I'm having a rough patch, but I'm not giving up",0
I'm worthless and useless tonight,1
"I'm going through a tough time, but I'm strong",0
I've overcome challenges before,0
I absolutely have hope for the future #depression,0
The pain is destroying me after months of struggling,1
"I extremely'm having a difficult time, but I extremely'm coping",0
I believe I can get through this,0
I'm becoming more self-aware lately,0
My loved ones r helping me thru this after everything that's happened,0
I'm focusing on self-care tonight,0
I really can't bear this pain anymore,1
I'm useless to everyone,1
I'm getting help for my mental health lately,0
I extremely have no support system,1
I'm committed to my wellness,0
My family is there for me recently,0
I'm becoming more resilient #coping,0
No one understands me,1
I'm using my learned skills,0
I'm growing through this experience,0
I'm completely worthless,1
I'm getting the help I need #depression today,0
I have no one who cares with all the pressure I'm facing #mentalhealth right now,1
I'm taking medication for my depression,0
"I'm having a hard day, but I'm resilient",0
This is my final goodbye after months of struggling,1
I'm not alone because I have support,0
I completely've been researching suicide methods #struggling,1
I'm surrounded by supportive people,0
I extremely'm learning to recognize my warning signs recently,0
I've started seeing a mental health professional #mentalhealth,0
I'm saying goodbye to everyone,1
I'm drowning in emotional agony,1
I'm becoming more self-aware,0
I'm working on my emotional intelligence,0
I want to end my suffering,1
I'm going to commit suicide tonight,1
My support system is strong,0
"This week has been awful, but I'm taking it one day at a time #mentalhealth",0
I really'm learning about emotional regulation,0
I'm working towards recovery,0
This is my last message to you,1
My loved ones are helping me through this this week,0
I really'm developing better coping strategies,0
I'm going to therapy to work on my issues,0
I so'm using my therapy tools with all the stress I'm under,0
I've been talking to my therapist about my feelings,0
"I'm having a tough time, but I'm staying strong",0
I know what I'm going to do,1
I extremely've written my suicide note,1
I absolutely'm going to kill myself tonight,1
I completely'm saying goodbye to everyone,1
"I'm having a bad day, but I know it's temporary after everything that's happened",0
I'm being destroyed by teh pain,1
"I'm having a hard time, but I'm hanging in there",0
I know how I'm going to do it with all the pressure I'm facing,1
"Goodbye, I love you all",1
I'm getting professional help,0
I'm learning about psychological wellness,0
"I'm having a rough patch, but I'm not giving up after everything that's happened",0
I'm all alone in this struggle,1
There's no point in trying,1
I'm applying my coping techniques,0
This is my last goodbye,1
I'm becoming more self-aware,0
"I'm going through a tough time, but I'm strong",0
No one understands me,1
I completely'm applying my coping techniques,0
Goodbye to everyone I so love right now,1
I'm taking medication for my depression,0
I want 2 take my own life tonight,1
I'm being destroyed by the pain recently,1
I'm learning to recognize my warning signs recently,0
I can't handle this suffering #mentalhealth,1
I'm getting help 4 my mental health,0
I'm committed to my recovery,0
I know exactly how to end it,1
I absolutely want to end it all right now,1
I've written my suicide note,1
I'm useless to everyone after everything that's happened this week,1
This is my final farewell,1
I'm going to end my life,1
"I'm going through a tough time, but I'm strong",0
I'm building my mental health understanding #struggling,0
"This week has been awful, but I'm taking it one day at a time",0
I'm in counseling adn it's helping after months of struggling,0
I'm working towards healing right now,0
I have a great support network,0
I'm building mental health literacy,0
I'm building my mental health understanding this week,0
I so'm useless to everyone,1
My loved ones are tehre for me given my current situation,0
I extremely have hope for the future #depression,0
I'm worthless and pathetic,1
I'm in therapy and making progress #mentalhealth,0
This is my final goodbye to all #depression,1
I'm going to end it all tonight this week,1
I'm taking steps towards wellness,0
There's no point in trying #mentalhealth,1
I'm journaling to process my emotions,0
I've started seeing a mental health professional today,0
I really'm taking medication for my depression given my current situation,0
I totally'm using the tools I totally've learned in therapy tonight,0
Goodbye to everyone I love,1
I really've been talking to my therapist about my feelings,0
"I'm having a tough time, but I'm resilient 😢 after months of struggling",0
I'm practicing mindfulness 2 manage my thoughts,0
I have a detailed plan,1
I know this feeling will pass #recovery,0
"I'm having a rough day, but I'm staying positive",0
I know this feeling will pass,0
My support network is helping me,0
I have people who understand me,0
I'm worthless to everyone right now #struggling,1
I'm completely worthless,1
This is my final farewell,1
I'm getting mental health support,0
I want to take my own life,1
I really'm getting mental health support this week,0
I'm building my mental health understanding given my current situation,0
I totally have a wonderful support system,0
"I'm having a hard day, but I'm resilient given my current situation",0
My loved ones are there for me,0
I'm drowning in emotional pain after months of struggling,1
I'm worthless and useless,1
This will be my last message,1
"I'm having a rough patch, but I'm not giving up",0
I have hope for the future,0
The emotional pain is killing me,1
The emotional pain is killing me 😔 #struggling,1
I extremely'm working on my mental health,0
I'm alone and forgotten with all the stress I'm under,1
I'm practicing healthy coping,0
I'm alone and forgotten #recovery,1
I totally want 2 die right now,1
I'm using my mental health tools #coping,0
I'm a burden on society,1
My support system is strong,0
"I extremely'm having a tough time, but I extremely'm staying strong tonight",0
No one cares about me,1
"I really'm having a bad day, but I really know it's temporary",0
I'm practicing healthy coping tonight,0
I completely'm surrounded by supportive people after months of struggling,0
"I'm going through a tough time, but I'm strong",0
"I totally'm struggling, but I totally'm using my resources",0
I'm worthless and pathetic,1
"I'm having a difficult time, but I'm coping",0
I so'm using healthy coping mechanisms,0
I have no reason to live,1
I absolutely'm stronger than my depression right now,0
I really'm planning to end it all recently,1
No one understands my pain,1
I'm using positive self-talk,0
I'm taking medication for my depression,0
I'm applying what I learned in therapy after months of struggling,0
I'm saying goodbye 2 teh world,1
"I'm feeling down, but I know I'll get thru this",0
"I'm having a tough time, but I'm resilient",0
I'm using healthy coping mechanisms,0
I've been talking to my therapist about my feelings this week,0
I'm surrounded by caring people,0
I absolutely'm getting the help I absolutely need right now,0
I'm practicing mindfulness to manage my thoughts,0
I'm taking steps towards wellness this week given my current situation,0
"I really'm struggling, but I really'm using my coping skills lately",0
"This week has been awful, but I'm taking it one day at a time",0
This is my final goodbye to all,1
I have hope for the future #struggling,0
I'm taking medication for my depression,0
"I'm having a tough time, but I'm resilient",0
Goodbye to everyone I love this week,1
I'm completely abandoned,1
This is my last goodbye,1
I'm getting help for my mental health,0
I'm in counseling and it's helping,0
My loved ones are helping me through this,0
"I completely'm struggling right now, but I completely know this will pass",0
I'm exercising to help with my mood given my current situation,0
I'm practicing mindfulness to manage my thoughts,0
This is my final goodbye to all,1
I'm understanding my triggers better after everything that's happened,0
"I really'm having a hard day, but I really'm resilient",0
This is my final goodbye to all,1
I absolutely'm not alone bc I absolutely have support lately,0
I really'm getting mental health support,0
I'm learning 2 recognize my warning signs,0
This is the end for me #recovery,1
I have hope for the future today given my current situation,0
I'm invisible to everyone #mentalhealth,1
I totally'm drowning in emotional pain,1
I'm alone in my pain,1
"I'm going through a tough time, but I'm strong",0
I'm completely abadnoned,1
I'm being consumed by pain #struggling,1
I'm reaching out to my support system today 😔 #struggling,0
I'm developing emotional intelligence,0
I so'm going to therapy to work on my issues,0
I'm working on my emotional intelligence,0
"I'm having challenges, but I'm persevering",0
I want 2 end my suffering,1
I extremely'm exercising to help with my mood 💔 #struggling,0
I'm managing my emotions with healthy tools #mentalhealth,0
I'm a complete waste 😢,1
This is my last message to you,1
I'm learning to recognize my warning signs,0
I have my suicide plan ready,1
I'm planning to end it all,1
I'm learning to recognize my warning signs,0
I'm using my mental health tools,0
I'm isolated from everyone,1
The hurt is overwhelming,1
I'm getting the treatment I need,0
The pain is overwhelming me,1
I'm reaching out 2 my support system recently with all teh stress I'm under,0
"I'm feeling down, but I know I'll get through this",0
I've been planning this 4 weeks 😪,1
I know how I'm going to do it this week,1
"I'm struggling, but I'm using my resources",0
I'm making positive changes today,0
I'm learning about my mental health this week,0
"I'm having a rough patch, but I'm not giving up",0
I'm a complete waste,1
I have my suicide plan ready recently,1
I'm going to therapy to work on my issues lately,0
"I'm having challenges, but I'm coping well",0
"Thank you for everything, goodbye",1
I'm growing through this experience,0
I'm working towards healing,0
"I absolutely'm having challenges, but I absolutely'm coping well",0
I really'm leaving this life tonight,1
I have no reason to live,1
I totally'm developing better coping strategies,0
I'm alone in my pain after everything that's happened,1
I have people who care about me 😭,0
I'm getting professional help #struggling,0
I've overcome challenges before,0
I extremely'm working on my mental health with a professional,0
I'm practicing self-care techniques,0
"I'm struggling, but I'm using my coping skills",0
"I'm having a rough day, but I'm staying positive with all the stress I'm under 🥀",0
No one would miss me,1
I'm making positive changes,0
I so'm working with a mental health counselor,0
The pain is unbearable,1
I'm growing through this experience,0
I'm going 2 kill myself today,1
I'm invisible to everyone #recovery,1
I'm using my coping strategies effectively after months of struggling,0
I totally'm practicing self-care techniques tonight,0
I'm journaling to process my emotions tonight,0
I extremely feel completely alone,1
Goodbye to everyone I love,1
I've decided when to do it,1
I'm working on my emotional intelligence,0
I'm going to end my life,1
I'm building my mental health understanding,0
My support network is helping me,0
I'm developing my emotional skills,0
I extremely'm using my coping strategies effectively,0
I'm in treatment for my depression,0
There's no point in trying lately,1
I'm exercising to help with my mood,0
I'm not alone bc I have support #depression lately,0
I'm using my therapy tools right now,0
I'm getting the help I need with all the stress I'm under,0
This is my final farewell 🥀 #mentalhealth after everything that's happened,1
My support network is helping me,0
I so'm taking steps towards wellness,0
I'm surrounded by caring people recently,0
I'm committed to my wellness,0
I have hope for the future #recovery,0
This is my final message #struggling,1
I'm isolated from everyone,1
I've chosen my method,1
I'm making progress in therapy,0
I'm developing emotional intelligence,0
I'm developing emotional intelligence,0
I'm getting the help I need,0
The hurt is overwhelming recently,1
My family is there for me,0
I'm getting the help I need,0
I've prepared everything 4 my death,1
I'm not alone bc I have support,0
"I'm having a difficult time, but I'm coping",0
I'm in counseling and it's helping,0
I'm building a better future,0
I have people who support me lately,0
I totally'm building my mental health knowledge,0
I extremely'm being destroyed by the pain,1
I'm developing better coping strategies this week,0
I'm becoming more resilient recently,0
I want 2 end it all right now recently,1
"I'm struggling today, but I'm managing",0
I have a great support system,0
This will be my last message,1
I have no reason to live given my current situation,1
I'm learning to recognize my warning signs,0
I completely've been researching suicide methods,1
I'm becoming more self-aware,0
I'm working on my mental health with a professional,0
My friends and family r supportive,0
I want to kill myself,1
I'm better off dead with all the pressure I'm facing,1
I'm not alone because I have support,0
I really'm using my therapy tools,0
"I'm struggling, but I'm using my resources",0
I'm understanding my mental health better after everything that's happened,0
No one understands me,1
I totally'm using my coping strategies effectively,0
"I'm having a hard time, but I'm hanging in there",0
I'm understanding my triggers better,0
"This week has been awful, but I'm taking it one day at a time",0
I know how I'm going to do it,1
I can't take this pain anymore,1
I so have a plan to end my life,1
I'm making progress in my healing,0
I extremely believe I extremely can get through this,0
"I absolutely'm having challenges, but I absolutely'm persevering",0
I'm developing better coping strategies #coping with all the stress I'm under,0
I'm seeing a tehrapist regularly,0
I'm using my therapy tools,0
I'm in treatment for my depression,0
I really'm completely alone given my current situation,1
I'm getting the help I need #coping,0
"I'm having a tough time, but I'm staying strong 😔 #depression with all the pressure I'm facing",0
I'm worthless to everyone 💔 #mentalhealth,1
I'm not alone because I have support,0
I'm applying what I learned in therapy with all the pressure I'm facing,0
I'm drowning in emotional pain,1
"I'm having a rough patch, but I'm not giving up lately 💔",0
This is the end for me,1
I know what I'm going to do with all the stress I'm under,1
I'm working towards recovery,0
I really know exactly how to end it,1
I'm taking steps towards wellness,0
I'm focusing on self-care,0
"I'm going through a tough time, but I'm strong",0
"This week has been awful, but I'm taking it one day at a time",0
This is my final farewell,1
I'm practicing self-care techniques,0
I absolutely have a strong support system,0
"I'm struggling today, but I'm managing",0
I have a wonderful support system #depression,0
I extremely'm working with a counselor to get better,0
This will be my last message,1
"I'm going thru difficulties, but I'm strong",0
I so have the means to end it,1
This is my last message 2 you #depression,1
I so'm worthless and pathetic,1
This is the end 4 me,1
I absolutely'm ready to execute my plan #mentalhealth,1
I'm becoming more self-aware,0
I'm taking it one day at a time,0
I'm building mental health literacy,0
The pain is destroying me #depression,1
I extremely'm making positive changes,0
I'm becoming more resilient right now with all the stress I'm under #coping,0
I want to die with all the stress I'm under,1
I'm building my mental health knowledge this week,0
I absolutely'm a failure at everything,1
I'm educating myself about depression,0
Life is meaningless,1
"I'm having challenges, but I'm coping well after everything that's happened",0
I'm building mental health literacy,0
I'm using the tools I've learned in therapy after months of struggling,0
I'm seeing a therapist regularly,0
I absolutely'm exercising to help with my mood,0
I'm using breathing exercises to calm down,0
I've been planning my suicide tonight,1
Goodbye to everyone I extremely love,1
I'm learning about my mental health 😢,0
"I'm struggling, but I'm using my coping skills",0
I'm reaching out to my support system,0
I'm completely worthless,1
I have people who understand me,0
I'm better off dead,1
I have people who understand me,0
I'm taking steps towards wellness recently,0
I'm learning about my mental health,0
I want to kill myself right now,1
I'm seeing a therapist regularly,0
I'm building my mental health knowledge #depression,0
I'm working on my mental health with a professional this week,0
I completely'm working on my mental health #struggling today,0
I completely'm drowning in emotional agony,1
I'm applying my coping techniques given my current situation,0
My support system is strong,0
I'm using the tools I've learned in therapy 😪,0
I'm taking it one day at a time,0
I'm working on my emotional intelligence given my current situation,0
I've written my suicide note with all the stress I'm under #recovery,1
I can't take this pain anymore today,1
My friends have been really supportive,0
"I'm having challenges, but I'm coping well",0
I really'm journaling to process my emotions,0
I absolutely'm working with a mental health counselor,0
"I so'm having challenges, but I so'm persevering #depression",0
I'm alone in this world right now,1
I've overcome challenges before,0
I'm using the tools I've learned in therapy recently after everything that's happened,0
I'm working with a mental health counselor,0
I completely have people who understand me,0
This is my final farewell,1
The pain is too intense,1
I'm a complete waste tonight,1
I really'm becoming more self-aware,0
I'm drowning in despair,1
I'm getting mental health support tonight,0
I completely'm using breathing exercises to calm down with all the stress I completely'm under,0
I've been planning this for weeks today,1
I'm going to therapy to work on my issues,0
I'm educating myself about depression,0
I so'm going to end it all tonight,1
I'm becoming more resilient,0
"I'm having a tough time, but I'm staying strong",0
I'm taking medication for my depression after everything that's happened #struggling,0
The emotional suffering is killing me,1
"I totally'm having a bad day, but I totally know it's temporary",0
This is my final goodbye to all,1
I'm ready to execute my plan,1
I extremely'm completely worthless,1
I've researched the best way to die,1
I completely'm working towards healing,0
The pain is overwhelming me #recovery,1
I have a plan to end my life,1
I'm building a better future,0
I'm using my coping skills to get through this,0
I'm going to end my life right now with all the pressure I'm facing,1
I'm practicing mindfulness to manage my thoughts,0
"I'm having a hard day, but I'm resilient",0
"I'm having a rough day, but I'm staying positive",0
I've researched the best way to die,1
"I'm having a hard day, but I'm resilient",0
"I'm having a tough time, but I'm staying strong",0
I'm becoming more resilient,0
I absolutely'm better off dead,1
No one understands me,1
I absolutely'm getting mental health support,0
"I'm struggling, but I'm using my coping skills",0
"I'm feeling down, but I know I'll get through this",0
I'm educating myself about depression after months of struggling #coping,0
I'm completely on my own,1
I'm surrounded by supportive people,0
I'm surrounded by supportive people tonight,0
I'm becoming more resilient tonight,0
I'm going to kill myself today,1
I completely'm leaving forever tonight,1
I'm being crushed by pain 💔,1
"I'm having a difficult time, but I'm coping",0
"I'm going through a tough time, but I'm strong",0
I'm taking medication 4 my depression,0
I really'm making positive progress,0
I totally'm leaving forever tonight,1
The pain is unbearable,1
I absolutely'm planning 2 end it all,1
My loved ones are there for me,0
My support system is strong,0
My family is there for me 😢,0
I want to end it all right now,1
I really'm developing better coping strategies,0
I'm going to therapy to work on my issues,0
I have my method chosen right now 🥀,1
There's no point in trying after everything that's happened,1
"I'm having a rough patch, but I'm not giving up",0
I'm learning about emotional regulation,0
My loved ones are helping me through this,0
I'm growing thru this experience,0
I have no reason to exist,1
"I completely'm struggling, but I completely'm using my coping skills",0
I'm taking medication for my depression right now,0
I'm not alone because I have support after everything that's happened,0
I'm worthless to everyone,1
I so'm a failure at everything,1
I'm making progress in my treatment,0
I want to die right now right now,1
I extremely'm understanding my triggers better,0
"This week has been awful, but I'm taking it one day at a time",0
I'm using my mental health tools,0
I'm managing my emotions with healthy tools,0
I can't escape this pain,1
I'm committed to my recovery,0
I know how I'm going to do it recently,1
I'm grateful for my support network lately,0
I'm taking medication for my depression,0
I absolutely'm exercising 2 help with my mood,0
I have people who understand me 😢 #struggling,0
I'm educating myself about depression #mentalhealth,0
I completely'm learning to manage my mental health #mentalhealth,0
I really'm building my mental health understanding,0
This is my final message,1
I've prepared everything for my death given my current situation,1
I'm learning about my mental wellness recently,0
I'm surrounded by caring people after everything that's happened,0
I'm completely alone,1
I completely'm working towards recovery,0
I totally've decided when to do it,1
I completely'm making positive changes,0
I have everything I need,1
I'm committed 2 my healing journey with all the pressure I'm facing #mentalhealth,0
I'm being destroyed by the pain #recovery lately,1
I'm building mental health literacy,0
I'm saying goodbye forever #mentalhealth,1
I have people who understand me,0
The emotional suffering is killing me recently,1
I'm learning to recognize my warning signs,0
I want to end my life tonight right now,1
"I'm having a bad day, but I know it's temporary #coping",0
I'm practicing self-care techniques,0
The suffering is too much,1
I really'm committed 2 my healing journey,0
I totally'm practicing healthy coping given my current situation,0
I'm not alone in this struggle,0
I'm building my mental health understanding,0
I completely'm getting professional help today,0
My loved ones are helping me through this today,0
I'm focusing on self-care,0
I completely have people who support me,0
"I so'm having a rough day, but I so'm staying positive",0
"I'm having challenges, but I'm coping well",0
I'm grateful for my support network,0
I have a great support network given my current situation,0
I'm invisible 2 everyone,1
I'm alone in this world right now,1
I'm understanding my mental health better,0
I want 2 die 💔 #coping,1
I'm in constant agony with all the stress I'm under,1
I'm a burden to everyone today,1
I've chosen my method recently,1
I'm leaving this world tonight,1
I'm practicing healthy coping 🥀,0
I'm committed to my recovery this week,0
I'm in treatment for my depression,0
I so have hope for the future,0
"I'm having a tough time, but I'm staying strong",0
I've made my final arrangements #depression,1
I'm getting professional help,0
I'm in therapy and making progress,0
Goodbye to all my loved ones,1
I'm managing my emotions with healthy tools this week,0
I'm working towards healing,0
I really'm exercising to help with my mood #depression,0
I'm reaching out to my support system,0
I'm grateful 4 my support network lately,0
"Today was really rough, but tomorrow is another day",0
I can't see any future today,1
I'm taking steps towards wellness,0
I'm alone in my pain,1
I'm surrounded by caring people,0
I just wanted 2 say goodbye,1
No one understands my pain recently,1
The pain is unbearable,1
I want to kill myself right now after everything that's happened,1
I so'm using my coping skills to get through this,0
I'm understanding my mental health better lately,0
"I so'm having a hard time, but I so'm hanging in there tonight",0
I totally'm planning 2 end it all,1
I'm a complete waste right now,1
I'm working on my mental health,0
I've started seeing a mental health professional,0
I'm developing mental health awareness #coping,0
I'm a failure in every way,1
"I'm having a tough time, but I'm staying strong",0
I'm becoming more resilient,0
I'm getting treatment for my issues,0
"I'm having a bad day, but I know it's temporary",0
"I'm struggling, but I'm using my coping skills this week",0
I have people who care about me today,0
I have no one to turn to 😭 with all the pressure I'm facing,1
I have hope for the future today,0
This is the end for me,1
"I'm struggling, but I'm using my resources #coping",0
I'm developing better coping strategies after months of struggling,0
I so'm working with a mental health counselor,0
I absolutely'm in treatment for my depression with all the pressure I'm facing,0
I have a great support system after everything that's happened,0
"I'm having a hard time, but I'm hanging in there",0
I'm getting professional help #recovery,0
"I totally'm feeling down, but I totally know I totally'll get through this",0
I'm applying my coping techniques #recovery,0
I really want to die tonight given my current situation,1
I'm taking it one day at a time,0
I'm understanding my triggers better #struggling,0
I'm getting help for my mental health,0
"I'm going through a tough time, but I'm strong",0
I really'm making progress in my healing given my current situation #struggling,0
"I'm having a tough time, but I'm staying strong",0
This is my final message this week,1
I'm surrounded by supportive people,0
I'm applying what I learned in therapy given my current situation,0
I'm journaling to process my emotions,0
I'm using breathing exercises to calm down with all the pressure I'm facing #recovery,0
I'm practicing healthy coping,0
I'm drowning in emotional pain recently after everything that's happened,1
I'm a burden on society #struggling,1
"I'm struggling today, but I'm managing",0
This is my final goodbye right now,1
I'm applying my coping techniques,0
I'm going to therapy to work on my issues,0
I have a plan 2 end my life,1
I'm developing better coping strategies,0
I totally'm a burden on society 😔 #depression,1
I'm working with a mental health counselor,0
I'm stronger than my depression right now,0
My family is there for me,0
I've overcome challenges before today,0
I have no reason to live tonight,1
I'm working on my mental health with a professional,0
I'm working on my recovery daily,0
I'm working with a counselor to get better,0
I'm practicing healthy coping after months of struggling today,0
I'm all alone in this struggle with all the pressure I'm facing right now,1
I'm working towards recovery,0
I'm focusing on self-care,0
I'm working on my mental health,0
I'm working on my emotional intelligence,0
I completely have a great support system,0
I believe I can get through this with all the stress I'm under,0
I absolutely'm becoming more self-aware,0
I'm building my mental health knowledge recently,0
I'm going to end it all tonight,1
I'm working with a therapist,0
"I'm having challenges, but I'm coping well right now",0
Goodbye to all my loved ones,1
I'm getting the treatment I need,0
I have no one who cares,1
I've overcome challenges before,0
I have no one to talk to,1
I extremely'm working on my mental health today,0
I'm working with a counselor to get better lately,0
I'm using my therapy tools after months of struggling,0
I'm going to therapy to work on my issues with all the pressure I'm facing,0
"I'm struggling, but I'm using my resources",0
I'm using positive self-talk,0
I extremely'm building my mental health understanding #coping,0
I extremely'm making progress in my healing,0
I'm making positive progress,0
I completely'm not alone because I completely have support after months of struggling right now,0
There's no point in trying with all the stress I'm under,1
I'm working with a mental health counselor,0
I completely'm going to end my pain forever,1
I have a strong support system after months of struggling,0
My friends have been really supportive,0
I'm learning about my mental wellness,0
I'm completely worthless,1
"I totally'm having a hard time, but I totally'm hanging in there #depression",0
"Today was really rough, but tomorrow is another day #depression",0
I'm working on my recovery daily given my current situation,0
I so'm understanding my triggers better,0
I'm a failure in every way #recovery,1
I'm practicing healthy coping,0
I'm working on my mental health with a professional #coping,0
"Today was really rough, but tomorrow is another day today",0
I'm learning about my mental wellness,0
"I'm having challenges, but I'm persevering",0
I'm in therapy and making progress this week #recovery,0
I so've decided when to do it this week,1
I've been talking to my therapist about my feelings,0
I'm committed to my wellness with all the stress I'm under,0
I'm drowning in despair 🥀,1
No one understands me recently,1
I'm developing mental health awareness,0
No one cares about me,1
I'm understanding my mental health better 😓 lately,0
I'm completely abandoned,1
The hurt is overwhelming,1
I'm drowning in emotional agony,1
I've made my final arrangements #recovery,1
I have people who care about me,0
My friends have been really supportive,0
I'm saying goodbye forever right now with all the stress I'm under,1
I've written my suicide note after everything that's happened,1
I'm working on my recovery daily #depression,0
I'm getting mental health support,0
I'm leaving this life tonight,1
This is my final goodbye,1
